id,area,dynamic,sleak,gleak,gt_pf,gt_pw,gt_area,gt_t,arch0,arch1,arch2,arch3,arch4,arch5,arch6,arch7,arch8,arch9,arch10,arch11,arch12,arch13,arch14,arch15,arch16,arch17,arch18,arch19,arch20,arch21,arch22,arch23,arch24,arch25,arch26,arch27,arch28
124,0.409219,0.22407,0.0205554,0.000347245,0.906489,0.026484,1517119.53,11163.89785,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
125,0.409219,0.22407,0.0205554,0.000347245,0.903338,0.026484,1543551.546,11115.12304,0,0,0,0,2,0,0,2,0,0,2,2,2,2,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
126,0.409219,0.22407,0.0205554,0.000347245,0.898841,0.026484,1502631.523,11472.09613,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
127,0.356681,0.223943,0.0196729,0.000340799,0.93238,0.026484,1492863.511,10989.55287,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
128,0.356681,0.223943,0.0196729,0.000340799,0.925439,0.026484,1519295.551,11214.50807,0,0,0,0,2,0,0,2,0,0,2,1,1,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
129,0.356681,0.223943,0.0196729,0.000340799,0.908748,0.026484,1483379.541,11909.52065,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
130,0.314571,0.223862,0.0189153,0.000335402,0.89601,0.026484,1473619.546,11920.16365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
131,0.314571,0.223862,0.0189153,0.000335402,0.896593,0.026484,1500051.547,11237.49046,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
132,0.314571,0.223862,0.0189153,0.000335402,0.931365,0.026484,1534691.526,10481.03153,0,0,0,0,1,0,0,1,0,0,1,2,2,2,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
133,0.409235,0.22407,0.0205568,0.000347283,0.907324,0.026484,1524927.544,10557.69598,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
134,0.409235,0.22407,0.0205568,0.000347283,0.937007,0.026484,1551359.477,10623.61893,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0
135,0.409235,0.22407,0.0205568,0.000347283,0.888549,0.026484,1506535.532,10666.52782,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
136,0.356684,0.223943,0.0196735,0.000340806,0.952464,0.026484,1496767.507,11304.24121,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
137,0.356684,0.223943,0.0196735,0.000340806,0.899534,0.026484,1523199.545,10233.33592,0,0,0,0,2,0,0,2,0,0,2,1,1,1,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
138,0.356684,0.223943,0.0196735,0.000340806,0.90437,0.026484,1487283.525,10246.30339,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
139,0.314574,0.223862,0.0189159,0.000335409,0.91001,0.026484,1477523.531,10016.06151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
140,0.314574,0.223862,0.0189159,0.000335409,0.930876,0.026484,1503955.506,10737.30891,0,0,0,0,2,0,0,2,0,0,2,0,0,0,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
141,0.314574,0.223862,0.0189159,0.000335409,0.931159,0.026484,1538595.524,10718.45875,0,0,0,0,1,0,0,1,0,0,1,2,2,2,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
142,0.409238,0.22407,0.0205574,0.00034729,0.909709,0.02246,1528831.541,11212.31137,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
143,0.409238,0.22407,0.0205574,0.00034729,0.907774,0.026484,1555263.522,11843.73881,0,0,0,0,2,0,0,2,0,0,2,2,2,2,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0
144,0.409238,0.22407,0.0205574,0.00034729,0.875212,0.026484,1475217.54,10273.79804,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
145,0.35657,0.223943,0.0196568,0.000340616,0.876558,0.026484,1465449.504,10768.19638,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
146,0.35657,0.223943,0.0196568,0.000340616,0.88013,0.026484,1491883.537,10950.45561,0,0,0,0,2,0,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
147,0.35657,0.223943,0.0196568,0.000340616,0.879393,0.026484,1455967.54,10326.9398,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
148,0.31446,0.223861,0.0188992,0.000335219,0.88705,0.026484,1446203.53,10730.05716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
149,0.31446,0.223861,0.0188992,0.000335219,0.882294,0.026484,1472637.515,10271.20496,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
150,0.31446,0.223861,0.0188992,0.000335219,0.910332,0.026484,1507279.542,10938.9221,0,0,0,0,1,0,0,1,0,0,1,2,2,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
151,0.409124,0.224069,0.0205408,0.0003471,0.884641,0.026284,1497515.54,10502.84043,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
152,0.409124,0.224069,0.0205408,0.0003471,0.895399,0.026484,1523943.519,11194.07411,0,0,0,0,2,0,0,2,0,0,2,2,2,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
153,0.409124,0.224069,0.0205408,0.0003471,0.874084,0.026484,1471313.518,11991.41035,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
154,0.356557,0.223943,0.019656,0.000340586,0.929361,0.026484,1461545.516,11163.43591,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
155,0.356557,0.223943,0.019656,0.000340586,0.87731,0.026484,1487979.538,10436.79621,0,0,0,0,2,0,0,2,0,0,2,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
156,0.356557,0.223943,0.019656,0.000340586,0.912132,0.026484,1452063.524,11890.1474,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
157,0.314447,0.223861,0.0188984,0.000335188,0.874085,0.02246,1442299.528,10113.3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
158,0.314447,0.223861,0.0188984,0.000335188,0.890121,0.026484,1468733.507,11250.50813,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
159,0.314447,0.223861,0.0188984,0.000335188,0.921445,0.026484,1503375.532,11748.48413,0,0,0,0,1,0,0,1,0,0,1,2,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
160,0.409111,0.224069,0.0205399,0.000347069,0.907955,0.026484,1493611.547,11692.18064,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
161,0.409111,0.224069,0.0205399,0.000347069,0.914905,0.026484,1520039.549,11688.18855,0,0,0,0,2,0,0,2,0,0,2,2,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
162,0.409111,0.224069,0.0205399,0.000347069,0.917575,0.026484,1479121.534,10960.60769,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
163,0.356573,0.223943,0.0196574,0.000340623,0.919879,0.026484,1469353.522,10713.79367,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
164,0.356573,0.223943,0.0196574,0.000340623,0.898748,0.026484,1495787.544,10326.23427,0,0,0,0,2,0,0,2,0,0,2,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
165,0.356573,0.223943,0.0196574,0.000340623,0.885587,0.026484,1459871.526,10547.6413,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
166,0.314463,0.223861,0.0188998,0.000335226,0.886391,0.026484,1450107.516,11851.21858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
167,0.314463,0.223861,0.0188998,0.000335226,0.891508,0.026484,1476541.538,10492.85069,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
168,0.314463,0.223861,0.0188998,0.000335226,0.90619,0.026484,1511183.524,10397.80561,0,0,0,0,1,0,0,1,0,0,1,2,2,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
169,0.409127,0.224069,0.0205414,0.000347107,0.915974,0.026484,1501419.541,10632.56159,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
170,0.409127,0.224069,0.0205414,0.000347107,0.923342,0.026484,1527847.52,10520.06841,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
171,0.409127,0.224069,0.0205414,0.000347107,0.874084,0.024472,1483025.542,10341.65484,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
172,0.356576,0.223943,0.019658,0.00034063,0.912843,0.022491,1473257.524,10051.78246,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
173,0.356576,0.223943,0.019658,0.00034063,0.922169,0.026484,1499691.515,10122.11267,0,0,0,0,2,0,0,2,0,0,2,1,1,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
174,0.356576,0.223943,0.019658,0.00034063,0.944725,0.026484,1463775.537,11256.92605,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
175,0.314466,0.223861,0.0189004,0.000335233,0.90006,0.024998,1454011.556,10173.84545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
176,0.314466,0.223861,0.0189004,0.000335233,0.922656,0.026484,1480445.524,10727.79877,0,0,0,0,2,0,0,2,0,0,2,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
177,0.314466,0.223861,0.0189004,0.000335233,0.874084,0.026484,1515087.543,11290.28327,0,0,0,0,1,0,0,1,0,0,1,2,2,2,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
178,0.40913,0.224069,0.020542,0.000347114,0.911269,0.026484,1505323.513,10444.44411,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
179,0.40913,0.224069,0.020542,0.000347114,0.934243,0.026484,1531751.51,11469.45175,0,0,0,0,2,0,0,2,0,0,2,2,2,2,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0
180,0.40913,0.224069,0.020542,0.000347114,0.92172,0.026484,1522243.512,10990.65385,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
181,0.356786,0.223944,0.0196877,0.000340967,0.932319,0.026484,1512475.535,11784.20708,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
182,0.356786,0.223944,0.0196877,0.000340967,0.930829,0.026484,1538907.541,11768.6906,0,0,0,0,2,0,0,2,0,0,2,1,1,1,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
183,0.356786,0.223944,0.0196877,0.000340967,0.92959,0.026484,1502991.512,10212.13381,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
184,0.314675,0.223862,0.0189301,0.00033557,0.89213,0.026484,1493231.547,10931.77236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
185,0.314675,0.223862,0.0189301,0.00033557,0.928435,0.026484,1519663.526,10750.93022,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
186,0.314675,0.223862,0.0189301,0.00033557,0.919263,0.026484,1554303.555,10322.85619,0,0,0,0,1,0,0,1,0,0,1,2,2,2,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
187,0.40934,0.22407,0.0205717,0.000347451,0.894,0.026484,1544539.508,11694.84758,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
188,0.40934,0.22407,0.0205717,0.000347451,0.932202,0.026484,1570971.524,11351.32543,0,0,0,0,2,0,0,2,0,0,2,2,2,2,1,2,3,0,0,1,1,0,1,0,1,0,0,0,0
189,0.40934,0.22407,0.0205717,0.000347451,0.911325,0.026484,1518339.503,10877.59339,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
190,0.356773,0.223944,0.0196869,0.000340936,0.913061,0.026484,1508571.542,11213.59503,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
191,0.356773,0.223944,0.0196869,0.000340936,0.929773,0.026484,1535003.534,10123.15817,0,0,0,0,2,0,0,2,0,0,2,1,1,1,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
192,0.356773,0.223944,0.0196869,0.000340936,0.921897,0.026484,1499087.537,11073.5403,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
193,0.314663,0.223862,0.0189293,0.000335539,0.942241,0.026484,1489327.523,11034.13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
194,0.314663,0.223862,0.0189293,0.000335539,0.933588,0.026484,1515759.516,11504.87358,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
195,0.314663,0.223862,0.0189293,0.000335539,0.918575,0.026484,1550399.509,11456.10152,0,0,0,0,1,0,0,1,0,0,1,2,2,2,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
196,0.409327,0.22407,0.0205708,0.00034742,0.882612,0.026484,1540635.519,10014.79461,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
197,0.409327,0.22407,0.0205708,0.00034742,0.918421,0.026484,1567067.556,11454.13661,0,0,0,0,2,0,0,2,0,0,2,2,2,2,0,2,3,0,0,1,1,0,1,0,1,0,0,0,0
198,0.409327,0.22407,0.0205708,0.00034742,0.927081,0.026484,1526147.498,11442.94558,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
199,0.356789,0.223944,0.0196883,0.000340974,0.941453,0.026484,1516379.559,10302.42948,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
200,0.356789,0.223944,0.0196883,0.000340974,0.92687,0.026484,1542811.547,11043.48257,0,0,0,0,2,0,0,2,0,0,2,1,1,1,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
201,0.356789,0.223944,0.0196883,0.000340974,0.918473,0.026484,1506895.522,10072.87018,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
202,0.314679,0.223862,0.0189307,0.000335577,0.906091,0.026484,1497135.516,10086.36453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
203,0.314679,0.223862,0.0189307,0.000335577,0.932146,0.026484,1523567.497,11442.50255,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
204,0.314679,0.223862,0.0189307,0.000335577,0.917314,0.026484,1558207.553,11792.07561,0,0,0,0,1,0,0,1,0,0,1,2,2,2,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
205,0.409343,0.22407,0.0205723,0.000347458,0.916035,0.026484,1548443.544,10551.32512,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
206,0.409343,0.22407,0.0205723,0.000347458,0.906483,0.026484,1574875.539,10470.16944,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,2,3,0,0,1,1,0,1,0,1,0,0,0,0
207,0.409343,0.22407,0.0205723,0.000347458,0.941981,0.026484,1530051.538,11370.02267,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
208,0.356792,0.223944,0.0196889,0.000340981,0.912054,0.02246,1520283.532,11620.0213,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
209,0.356792,0.223944,0.0196889,0.000340981,0.88017,0.026484,1546715.545,10757.67826,0,0,0,0,2,0,0,2,0,0,2,1,1,1,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
210,0.356792,0.223944,0.0196889,0.000340981,0.939855,0.026484,1510799.509,10059.69478,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
211,0.314682,0.223862,0.0189313,0.000335584,0.912757,0.026484,1501039.494,10931.19889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
212,0.314682,0.223862,0.0189313,0.000335584,0.942886,0.026484,1527471.544,10555.00632,0,0,0,0,2,0,0,2,0,0,2,0,0,0,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
213,0.314682,0.223862,0.0189313,0.000335584,0.922395,0.026484,1562111.555,11350.07053,0,0,0,0,1,0,0,1,0,0,1,2,2,2,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
214,0.409346,0.22407,0.0205729,0.000347465,0.932692,0.026484,1552347.544,11233.25171,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
215,0.409346,0.22407,0.0205729,0.000347465,0.902824,0.02452,1578779.512,11437.17994,0,0,0,0,2,0,0,2,0,0,2,2,2,2,3,2,3,0,0,1,1,0,1,0,1,0,0,0,0
216,0.409346,0.22407,0.0205729,0.000347465,0.979675,0.026484,1528963.522,11921.35136,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
217,0.35679,0.223943,0.0196893,0.000341042,0.979528,0.026484,1519195.549,10628.4724,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
218,0.35679,0.223943,0.0196893,0.000341042,0.979675,0.026484,1545627.531,10173.72594,0,0,0,0,2,0,0,2,0,0,2,1,1,1,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
219,0.35679,0.223943,0.0196893,0.000341042,0.979675,0.026484,1509711.556,10181.85949,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
220,0.31468,0.223862,0.0189318,0.000335645,0.979675,0.026484,1499951.483,11066.61123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
221,0.31468,0.223862,0.0189318,0.000335645,0.970667,0.026484,1526383.515,11114.00245,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
222,0.31468,0.223862,0.0189318,0.000335645,0.979675,0.026484,1561023.517,11680.22579,0,0,0,0,1,0,0,1,0,0,1,2,2,2,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
223,0.409344,0.22407,0.0205733,0.000347526,0.979675,0.026484,1551259.513,10659.98027,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
224,0.409344,0.22407,0.0205733,0.000347526,0.979675,0.026484,1577691.508,11395.29416,0,0,0,0,2,0,0,2,0,0,2,2,2,2,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0
225,0.409344,0.22407,0.0205733,0.000347526,0.979118,0.026484,1525059.513,10083.92811,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
226,0.356777,0.223943,0.0196885,0.000341011,0.979675,0.026484,1515291.535,10637.63026,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
227,0.356777,0.223943,0.0196885,0.000341011,0.979675,0.026484,1541723.527,11414.11403,0,0,0,0,2,0,0,2,0,0,2,1,1,1,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
228,0.356777,0.223943,0.0196885,0.000341011,0.979675,0.026484,1505807.541,11134.98718,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
229,0.314667,0.223862,0.0189309,0.000335614,0.979675,0.02246,1496047.559,10291.63003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
230,0.314667,0.223862,0.0189309,0.000335614,0.979675,0.026484,1522479.542,10487.10852,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
231,0.314667,0.223862,0.0189309,0.000335614,0.979675,0.026484,1557119.544,10315.10985,0,0,0,0,1,0,0,1,0,0,1,2,2,2,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
232,0.409332,0.22407,0.0205725,0.000347495,0.979675,0.026484,1547355.528,11971.99421,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
233,0.409332,0.22407,0.0205725,0.000347495,0.979675,0.026484,1573787.53,10333.01402,0,0,0,0,2,0,0,2,0,0,2,2,2,2,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0
234,0.409332,0.22407,0.0205725,0.000347495,0.979675,0.026484,1532867.542,10340.21321,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
235,0.356794,0.223944,0.01969,0.000341049,0.979675,0.026484,1523099.522,10213.86697,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
236,0.356794,0.223944,0.01969,0.000341049,0.978748,0.026484,1549531.505,11963.90599,0,0,0,0,2,0,0,2,0,0,2,1,1,1,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
237,0.356794,0.223944,0.01969,0.000341049,0.979675,0.026484,1513615.522,11438.53104,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
238,0.314683,0.223862,0.0189324,0.000335652,0.973658,0.026484,1503855.525,11237.30047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
239,0.314683,0.223862,0.0189324,0.000335652,0.979675,0.026484,1530287.541,10787.33361,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
240,0.314683,0.223862,0.0189324,0.000335652,0.979675,0.026484,1564927.541,11603.37807,0,0,0,0,1,0,0,1,0,0,1,2,2,2,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
241,0.409348,0.22407,0.0205739,0.000347533,0.974519,0.026484,1555163.499,11885.33725,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
242,0.409348,0.22407,0.0205739,0.000347533,0.979675,0.026484,1581595.537,11065.53972,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,1,1,2,2,1,1,0,1,0,1,0,0,0,0
243,0.409348,0.22407,0.0205739,0.000347533,0.979675,0.026484,1536771.526,11724.07314,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
244,0.356797,0.223944,0.0196906,0.000341056,0.979675,0.026484,1527003.516,11250.73672,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
245,0.356797,0.223944,0.0196906,0.000341056,0.979675,0.026484,1553435.54,10240.96278,0,0,0,0,2,0,0,2,0,0,2,1,1,1,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
246,0.356797,0.223944,0.0196906,0.000341056,0.973999,0.026484,1517519.518,11983.01363,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
247,0.314686,0.223862,0.018933,0.000335659,0.959273,0.026484,1507759.508,11093.46726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
248,0.314686,0.223862,0.018933,0.000335659,0.979675,0.026484,1534191.54,10237.48357,0,0,0,0,2,0,0,2,0,0,2,0,0,0,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
249,0.314686,0.223862,0.018933,0.000335659,0.979675,0.026484,1568831.522,11632.36741,0,0,0,0,1,0,0,1,0,0,1,2,2,2,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
250,0.409351,0.22407,0.0205745,0.00034754,0.979675,0.026484,1559067.551,11930.84882,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
251,0.409351,0.22407,0.0205745,0.00034754,0.979675,0.026484,1585499.523,10233.14088,0,0,0,0,2,0,0,2,0,0,2,2,2,2,3,1,1,2,2,1,1,0,1,0,1,0,0,0,0
252,0.409351,0.22407,0.0205745,0.00034754,0.979675,0.026484,1505449.5,10420.62521,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0
253,0.356682,0.223943,0.0196739,0.000340867,0.978109,0.023856,1495681.519,11167.38869,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0
254,0.356682,0.223943,0.0196739,0.000340867,0.979675,0.026484,1522115.542,10373.94697,0,0,0,0,2,0,0,2,0,0,2,1,1,1,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0
255,0.356682,0.223943,0.0196739,0.000340867,0.979675,0.02246,1486199.496,11077.34217,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0
256,0.314572,0.223862,0.0189163,0.00033547,0.976243,0.026484,1476435.517,10104.77834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0
